MOLD_TEMP;FILL_TIME;PLAST_TIME;CYCLE_TIME;CLOSING_FORCE;CLAMP_FORCE_PEAK;TORQUE_PEAK_VAL;TORQUE_MEAN_VAL;BACK_PRESS_PEAK_VAL;INJECT_PRESS_PEAK_VAL;SCREW_HOLD_POS;SHOT_VOLUME;QUALITY_INDEX
127.22;17.25;4.65;117.21;1395.16;1422.44;174.69;159.34;226.15;1339.2;13.58;29.16;0.5525
127.18;17.01;4.48;117.24;1397.79;1421.82;177.01;163.68;225.06;1402.13;13.86;28.86;0.65
127.1;17.25;4.62;117.24;1396.71;1422.44;181.66;161.98;225.68;1370.67;13.69;29.05;0.65
127.25;17.25;4.59;117.21;1396.09;1422.13;177.48;161.67;225.99;1364.93;13.67;29.06;0.6425
127.17;17.25;4.53;117.24;1398.88;1426.16;187.71;165.23;225.68;1375.94;13.73;28.99;0.65
126.19;9.59;4.45;117.2;1400.58;1425.85;180.73;166.32;225.84;1415.46;13.9;28.83;0.635
126.26;9.59;4.46;117.24;1403.84;1430.34;178.87;164.15;226.61;1388.03;13.86;28.88;0.7
126.35;9.59;4.43;117.21;1401.82;1425.85;185.85;167.09;225.84;1398.26;13.84;28.89;0.7
126.26;9.43;4.45;117.23;1405.54;1429.88;189.57;165.23;224.6;1403.68;13.83;28.91;0.676
127.29;17.25;4.53;117.23;1397.79;1423.21;173.76;160.27;226.61;1415.46;13.86;28.86;0.636
127.06;17.25;4.63;117.21;1397.17;1420.89;184.92;159.5;224.6;1390.04;13.8;28.92;0.668
127.1;17.25;4.57;117.2;1394.69;1423.83;174.22;160.12;226.61;1366.79;13.67;29.06;0.652
127.04;17.25;4.54;117.26;1397.17;1423.83;185.85;164.15;225.37;1393.61;13.83;28.91;0.684
127.26;17.33;4.6;117.27;1396.4;1420.89;181.2;161.67;228.47;1360.59;13.7;29.03;0.692
126.07;9.43;4.4;117.21;1403.53;1429.88;181.2;165.08;225.99;1416.08;13.93;28.78;0.684
127.06;17.09;4.62;117.21;1396.09;1420.11;177.01;159.34;225.53;1361.83;13.67;29.06;0.668
127.11;17.17;4.53;117.24;1397.17;1419.8;188.64;161.67;224.44;1372.68;13.69;29.05;0.612
126.3;9.43;4.45;117.26;1403.22;1426.16;184.92;164.15;226.61;1388.18;13.83;28.91;0.7
127.08;17.25;4.62;117.21;1395.78;1421.51;174.69;158.57;226.77;1359.66;13.66;29.08;0.7
127.07;17.25;4.59;117.2;1397.79;1422.75;176.08;159.96;226.77;1363.85;13.67;29.06;0.676
126.26;9.59;4.53;117.24;1402.13;1425.85;188.17;164.46;225.37;1420.42;13.89;28.85;0.66
127.08;17.25;4.54;117.21;1397.17;1424.45;183.99;161.36;226.46;1373.92;13.76;28.95;0.692
127.17;17.33;4.62;117.2;1396.4;1423.52;170.04;157.95;225.68;1344.32;13.62;29.11;0.668
126.17;9.43;4.48;117.21;1403.84;1429.26;180.27;162.91;225.99;1391.9;13.83;28.91;0.58
127.16;17.25;4.62;117.24;1396.09;1423.83;180.73;161.98;227.39;1368.19;13.67;29.06;0.7
127.04;17.01;4.48;117.24;1397.48;1424.45;195.46;162.13;225.84;1408.8;13.84;28.88;0.62
127.12;17.17;4.42;117.29;1396.86;1422.9;183.52;169.26;225.84;1395.31;13.76;28.97;0.5
126.27;9.43;4.51;117.26;1399.19;1423.52;187.24;162.29;227.7;1387.56;13.84;28.88;0.66
127.18;17.25;4.59;117.24;1394.69;1421.51;177.94;162.75;226.92;1375.47;13.55;29.19;0.692
127.18;17.25;4.48;117.2;1398.41;1420.11;179.8;165.23;225.84;1393.76;13.8;28.92;0.652
127.28;17.25;4.6;117.24;1400.12;1426.16;171.43;160.27;226.15;1376.4;13.78;28.94;0.676
126.34;9.67;4.32;117.26;1404.92;1430.96;183.06;170.35;224.6;1435.92;14.04;28.69;0.508
127.11;17.25;4.5;117.24;1403.84;1424.92;186.31;163.68;225.37;1371.75;13.83;28.91;0.692
127.11;17.25;4.53;117.24;1399.81;1426.62;179.34;164.15;227.7;1381.67;13.72;29;0.692
127.22;17.25;4.48;117.26;1400.12;1426.16;186.78;164.46;224.91;1402.44;13.84;28.89;0.62
126.24;9.43;4.53;117.29;1402.13;1426.93;173.29;161.36;225.99;1374.23;13.73;29;0.668
127.21;17.41;4.57;117.23;1398.1;1422.44;177.01;161.36;226.3;1368.81;13.69;29.03;0.692
125.59;9.75;5.3;117.4;1387.56;1421.82;191.43;163.37;226.77;1340.29;13.52;29.2;0.492
127.27;17.01;4.63;117.24;1400.12;1421.2;178.41;161.36;225.22;1367.26;13.67;29.06;0.66
127.18;17.25;4.46;117.23;1396.71;1421.82;183.99;166.63;226.15;1415.31;13.84;28.89;0.66
127.25;17.25;4.57;117.24;1396.86;1420.73;180.27;162.29;224.91;1388.49;13.83;28.91;0.652
127.16;17.25;4.59;117.21;1398.72;1423.83;177.48;159.03;225.84;1361.99;13.64;29.09;0.692
127.32;17.25;4.63;117.21;1395.47;1420.42;178.41;157.17;225.06;1353;13.61;29.12;0.516
127.05;17.25;4.59;117.27;1395.78;1422.13;180.73;160.58;225.84;1365.09;13.7;29.03;0.692
127.06;17.25;4.6;117.23;1395;1419.03;172.36;158.1;225.53;1365.24;13.69;29.05;0.66
127.11;17.25;4.57;117.27;1397.48;1422.75;182.59;158.88;226.46;1368.96;13.66;29.08;0.684
127.11;16.28;4.46;117.21;1402.44;1428.17;182.13;165.39;225.53;1392.06;13.8;28.94;0.684
127.2;16.85;4.31;117.24;1402.6;1427.24;189.57;169.88;227.54;1437.78;13.97;28.77;0.58
126.17;9.59;4.39;117.26;1404.61;1425.54;179.34;167.56;225.68;1401.82;13.9;28.83;0.684
126.17;9.43;4.43;117.2;1402.44;1426.62;187.71;168.02;229.09;1392.68;13.76;28.97;0.684
126.29;9.43;4.45;117.21;1406.32;1429.57;180.27;164.15;225.53;1397.02;13.86;28.86;0.676
127.09;17.25;4.53;117.21;1396.4;1423.21;181.2;160.43;225.06;1377.64;13.72;29.02;0.676
127.32;17.25;4.57;117.2;1395.47;1420.42;170.97;157.33;225.22;1355.79;13.72;29.02;0.636
127.12;17.25;4.51;117.21;1396.09;1421.51;179.8;161.82;225.99;1386.63;13.78;28.95;0.684
127.06;17.25;4.62;117.23;1396.71;1422.13;177.48;161.82;226.46;1357.18;13.62;29.11;0.7
127.06;16.85;4.54;117.21;1396.71;1422.75;178.87;161.67;225.68;1375.47;13.75;28.99;0.7
126.25;9.43;4.4;117.23;1403.84;1423.83;185.38;167.09;224.6;1411.74;13.86;28.88;0.684
127.03;17.41;4.65;117.32;1400.89;1425.54;177.94;159.81;229.56;1357.03;13.62;29.11;0.58
126.28;9.43;4.45;117.29;1401.82;1425.23;190.96;165.39;225.53;1412.52;13.89;28.83;0.692
126.23;9.43;4.45;117.24;1403.53;1430.34;190.96;164.92;225.37;1406.63;13.87;28.85;0.676
127.06;17.25;4.68;117.24;1396.4;1422.44;173.29;158.88;224.91;1343.54;13.64;29.09;0.644
127.04;17.25;4.51;117.26;1395.47;1420.11;185.38;163.53;226.15;1389.89;13.81;28.92;0.7
126.43;12.01;4.43;117.23;1397.17;1423.52;176.08;163.53;226.61;1410.81;13.84;28.88;0.612
127.12;16.85;4.48;117.3;1397.48;1420.89;176.55;164.46;225.99;1392.21;13.84;28.89;0.684
127.14;17.25;4.57;117.21;1395.47;1423.52;177.94;161.82;227.08;1369.43;13.66;29.08;0.7
127.21;17.25;4.48;117.2;1396.71;1421.82;178.87;163.99;225.53;1403.22;13.89;28.85;0.692
126.42;9.59;4.45;117.2;1406.16;1427.24;181.66;163.68;225.84;1392.83;13.76;28.97;0.692
127.2;17.25;4.51;117.29;1397.17;1422.75;187.71;163.37;226.46;1380.74;13.75;28.99;0.692
127.26;17.25;4.73;117.29;1398.72;1424.61;170.04;155.78;226.46;1340.91;13.52;29.22;0.62
126.2;9.59;4.43;117.24;1405.23;1431.27;182.13;164.61;227.39;1397.48;13.78;28.95;0.636
126.31;9.43;4.43;117.23;1403.53;1429.26;181.2;167.56;225.53;1412.21;13.9;28.83;0.7
127.25;17.25;4.53;117.23;1399.81;1426.47;177.01;161.51;226.15;1370.36;13.58;29.14;0.644
127.11;17.01;4.53;117.27;1399.19;1426.47;182.59;163.22;224.44;1393.14;13.76;28.97;0.692
127.27;17.01;4.63;117.26;1393.76;1420.11;179.34;160.43;227.39;1379.97;13.73;29;0.612
126.13;9.59;4.46;117.21;1402.13;1426.62;188.64;163.99;226.15;1386.48;13.73;29;0.676
127.04;17.25;4.62;117.24;1397.48;1420.89;175.62;159.34;226.46;1370.05;13.67;29.05;0.7
127.22;17.25;4.59;117.26;1396.09;1423.21;179.34;162.91;226.15;1379.35;13.66;29.08;0.7
126.26;9.43;4.45;117.26;1402.6;1425.54;177.94;163.68;226.46;1394.54;13.87;28.86;0.7
126.14;9.43;4.5;117.27;1401.82;1425.23;179.8;165.23;225.99;1387.87;13.8;28.94;0.7
127.1;17.25;4.57;117.29;1398.1;1420.42;182.13;161.2;225.99;1353.15;13.62;29.11;0.676
127.2;17.25;4.62;117.24;1396.86;1421.82;180.73;160.89;227.54;1350.05;13.56;29.17;0.7
127.16;17.01;4.57;117.21;1400.43;1422.13;179.8;161.2;225.37;1372.68;13.76;28.95;0.684
127.1;17.25;4.67;117.21;1394.07;1419.18;177.48;156.71;227.08;1341.53;13.61;29.12;0.564
127.1;17.25;4.54;117.24;1398.88;1423.52;180.27;160.27;226.77;1366.33;13.7;29.03;0.692
127.14;17.25;4.5;117.26;1395;1423.83;179.8;162.91;227.23;1386.79;13.76;28.97;0.7
127.16;17.25;4.63;117.24;1398.72;1420.42;174.22;156.4;226.3;1357.8;13.58;29.14;0.7
127.35;17.25;4.59;117.27;1396.71;1418.72;177.01;161.51;225.84;1373.15;13.76;28.97;0.66
126.21;9.43;4.48;117.21;1403.22;1428.64;187.71;166.63;228.01;1383.53;13.72;29.02;0.612
127.24;17.09;4.46;117.26;1395.78;1421.51;183.06;164.46;225.53;1403.37;13.9;28.83;0.676
126.17;9.43;4.39;117.23;1400.58;1423.83;181.2;167.4;225.53;1421.82;13.92;28.81;0.66
126.18;9.43;4.45;117.2;1400.12;1425.85;178.41;162.91;224.75;1428.48;14.03;28.71;0.612
127.2;17.25;4.53;117.3;1395.47;1424.14;181.2;161.98;225.22;1388.8;13.81;28.92;0.7
126.27;9.43;4.43;117.24;1400.43;1425.85;185.38;163.68;225.06;1390.82;13.81;28.92;0.7
127.05;17.25;4.5;117.23;1393.45;1422.13;184.92;164.3;229.56;1383.22;13.76;28.97;0.612
127.2;17.01;4.48;117.2;1395.78;1420.73;183.06;164.46;224.91;1375.63;13.69;29.03;0.588
127.01;17.25;4.54;117.23;1398.88;1424.45;177.48;163.53;226.61;1375.16;13.8;28.94;0.7
127.24;17.25;4.62;117.26;1397.48;1420.73;170.97;158.26;226.77;1350.98;13.61;29.12;0.692
126.29;11.45;4.39;117.29;1400.43;1426.93;194.06;168.64;226.15;1421.04;14.04;28.69;0.652
127.13;17.01;4.51;117.21;1402.91;1427.24;184.45;163.84;231.26;1412.21;13.76;28.97;0.636
127.17;17.25;4.65;117.29;1397.79;1424.61;174.22;157.95;226.3;1386.17;13.8;28.94;0.7
126.17;9.43;4.43;117.23;1401.82;1427.55;191.89;164.3;226.92;1392.83;13.9;28.83;0.7
126.2;9.59;4.39;117.2;1404.61;1428.33;192.82;170.81;225.06;1419.8;13.92;28.81;0.66
126.56;11.85;4.48;117.21;1402.91;1424.14;180.27;163.22;225.53;1392.06;13.67;29.05;0.628
127.18;17.25;4.67;117.2;1398.1;1426.16;182.13;160.12;230.95;1367.88;13.69;29.05;0.668
127.14;17.25;4.54;117.24;1396.09;1421.82;181.66;161.36;226.61;1371.6;13.66;29.06;0.692
127.15;17.25;4.57;117.26;1396.86;1423.52;180.73;158.26;225.37;1368.03;13.72;29.02;0.692
127.27;17.25;4.48;117.24;1399.5;1424.92;188.64;163.22;224.75;1384.93;13.83;28.91;0.668
126.2;9.59;4.48;117.27;1404.3;1430.34;179.8;162.29;225.22;1411.28;13.86;28.88;0.524
127.14;17.01;4.57;117.21;1395;1423.52;177.94;161.36;225.22;1371.75;13.75;28.99;0.676
127.16;17.25;4.62;117.23;1396.4;1418.41;183.06;160.58;224.75;1368.34;13.62;29.09;0.564
127.32;17.25;4.53;117.24;1397.79;1423.21;183.06;163.06;227.54;1387.56;13.78;28.94;0.692
126.27;9.43;4.42;117.16;1402.6;1425.23;181.2;166.32;225.68;1431.27;13.93;28.8;0.508
126.28;9.43;4.5;117.27;1399.19;1426.16;182.59;163.99;225.84;1400.89;13.9;28.83;0.676
127.17;17.25;4.54;117.24;1396.4;1423.21;183.99;161.67;226.3;1374.85;13.72;29.02;0.692
126.28;9.43;4.39;117.2;1402.13;1426.93;194.99;166.94;227.23;1439.49;13.98;28.75;0.636
126.24;9.59;4.43;117.26;1401.51;1424.92;188.17;167.87;224.91;1411.74;14.01;28.72;0.684
127.11;17.17;4.48;117.24;1398.1;1426.47;176.08;163.06;225.22;1405.85;13.9;28.83;0.676
127.16;17.25;4.6;117.24;1396.71;1421.51;178.41;159.5;224.91;1372.84;13.67;29.06;0.7
126.23;9.43;4.42;117.24;1403.53;1430.65;182.13;167.87;225.84;1414.53;14;28.74;0.604
126.28;9.59;4.34;117.3;1404.92;1431.58;194.99;171.28;225.37;1419.8;13.83;28.91;0.508
126.42;9.51;4.51;117.21;1403.53;1427.24;177.48;164.15;226.15;1384.31;13.73;29;0.676
127.22;17.25;4.53;117.18;1397.17;1423.52;184.92;163.53;225.53;1384.93;13.8;28.94;0.692
127.03;17.25;4.59;117.26;1395.16;1420.11;179.34;162.44;227.08;1391.9;13.83;28.91;0.7
126.15;9.67;4.5;117.21;1404.15;1428.64;181.66;163.53;225.53;1393.3;13.78;28.94;0.692
126.26;9.43;4.42;117.23;1403.84;1430.19;179.34;166.47;228.47;1396.24;13.89;28.85;0.7
127.2;17.25;4.67;117.2;1396.09;1418.72;175.62;160.74;225.68;1358.42;13.67;29.06;0.5
126.24;9.43;4.46;117.21;1403.22;1425.85;189.57;163.84;226.61;1426.31;13.95;28.78;0.676
127.04;17.25;4.57;117.29;1398.72;1421.51;180.27;163.68;226.15;1379.04;13.72;29.02;0.692
126.23;9.43;4.43;117.23;1404.3;1429.88;186.78;168.64;226.46;1403.99;13.95;28.78;0.7
127.21;17.01;4.63;117.24;1397.79;1423.83;170.5;155;231.88;1359.2;13.64;29.09;0.644
125.58;9.75;5.04;117.4;1381.83;1414.38;181.66;167.4;226.3;1402.6;13.78;28.95;0.444
126.27;9.43;4.42;117.24;1401.2;1428.33;177.01;163.99;226.61;1419.03;13.87;28.86;0.684
126.21;9.51;4.45;117.23;1401.51;1424.14;177.01;160.12;224.91;1374.85;13.78;28.95;0.676
127.08;17.25;4.62;117.24;1395;1420.11;174.22;158.26;226.15;1375.32;13.75;28.99;0.692
127.17;17.25;4.45;117.29;1401.2;1421.51;176.08;162.91;228.78;1377.02;13.8;28.94;0.7
127.3;17.01;4.59;117.21;1396.71;1420.73;173.76;160.27;230.02;1361.37;13.62;29.11;0.628
126.32;9.59;4.45;117.24;1403.53;1426.93;183.52;165.7;225.84;1404.46;13.84;28.88;0.684
127.09;16.85;4.48;117.24;1400.58;1421.2;177.48;163.06;224.75;1421.2;13.89;28.85;0.668
127.03;17.25;4.6;117.26;1397.17;1423.21;178.41;158.88;226.77;1360.9;13.58;29.14;0.692
127.1;17.41;4.46;117.29;1400.12;1422.9;181.2;163.99;226.3;1408.33;13.8;28.92;0.628
127.18;17.25;4.59;117.27;1396.4;1423.52;187.24;162.13;226.61;1356.56;13.62;29.11;0.7
127.29;17.25;4.63;117.24;1396.09;1420.11;176.08;160.43;225.99;1352.22;13.61;29.12;0.692
126.28;9.43;4.48;117.24;1403.22;1426.16;181.2;163.53;225.06;1407.25;13.83;28.89;0.66
126.45;9.43;4.43;117.24;1399.19;1429.88;180.27;168.18;226.77;1405.7;13.83;28.91;0.596
127.06;17.01;4.45;117.21;1400.58;1422.13;180.73;164.92;227.85;1389.89;13.81;28.92;0.676
127.15;16.85;4.45;117.26;1398.41;1423.52;183.99;163.53;224.44;1395.78;13.83;28.91;0.692
126.21;9.43;4.43;117.26;1405.85;1429.88;186.31;163.22;226.92;1424.92;13.93;28.8;0.684
126.31;9.59;4.43;117.26;1404.3;1427.86;177.48;163.84;224.91;1402.44;13.92;28.81;0.7
127.23;17.25;4.73;117.21;1394.38;1420.42;180.73;155.31;226.15;1347.42;13.58;29.16;0.6055
127.01;17.01;4.54;117.24;1399.81;1424.14;177.01;163.68;225.84;1367.72;13.69;29.05;0.7075
126.19;9.43;4.48;117.23;1400.43;1424.92;185.85;163.22;225.99;1381.52;13.73;28.99;0.682
126.21;9.51;4.43;117.26;1404.92;1426.47;193.6;168.8;228.32;1407.71;13.97;28.77;0.7415
127.2;17.25;4.59;117.24;1397.48;1421.82;186.31;161.51;225.68;1368.34;13.72;29.02;0.7075
126.31;9.59;4.53;117.2;1401.82;1425.23;197.32;165.23;225.06;1425.38;13.9;28.81;0.6395
125.81;9.59;5.13;117.4;1382.29;1414.69;183.52;164.46;226.77;1366.79;13.61;29.12;0.461
127.12;17.25;4.67;117.29;1395;1420.11;175.62;160.12;226.3;1370.36;13.61;29.11;0.7415
127.04;17.25;4.65;117.24;1397.17;1422.9;175.62;155.93;225.84;1355.32;13.66;29.08;0.75
127.04;17.01;4.43;117.2;1397.79;1422.44;185.85;162.6;224.6;1421.51;13.95;28.78;0.699
127.14;17.25;4.56;117.24;1397.17;1421.82;175.62;160.74;226.46;1370.98;13.66;29.08;0.7415
127.2;17.01;4.53;117.18;1396.86;1419.03;186.31;163.84;225.99;1384.77;13.73;28.99;0.665
127.12;16.85;4.46;117.18;1400.89;1425.23;176.08;164.61;225.53;1397.79;13.81;28.92;0.716
127.14;17.25;4.53;117.27;1398.41;1423.83;181.66;165.08;226.15;1386.01;13.78;28.95;0.75
127.2;17.01;4.5;117.26;1398.88;1422.9;189.1;163.99;226.61;1373.77;13.73;29;0.733
127.16;17.25;4.45;117.27;1397.17;1423.52;182.13;163.99;225.06;1400.74;13.76;28.97;0.7415
126.14;9.59;4.46;117.26;1402.91;1428.17;189.1;164.46;226.92;1408.18;13.87;28.86;0.733
126.15;9.43;4.48;117.2;1402.6;1424.14;180.27;164.3;224.75;1420.11;14.03;28.69;0.699
127.31;17.25;4.51;117.23;1395.16;1419.8;173.29;161.98;226.3;1381.52;13.75;28.99;0.733
127.09;17.01;4.45;117.24;1396.71;1422.44;176.08;164.3;227.23;1383.53;13.86;28.86;0.733
127.21;17.01;4.5;117.24;1397.48;1420.73;172.83;161.67;224.75;1408.8;13.86;28.88;0.648
127.24;17.01;4.43;117.2;1398.72;1423.52;178.87;164.77;225.68;1392.37;13.81;28.92;0.7075
127.14;17.25;4.6;117.21;1395.47;1418.41;179.8;160.27;225.84;1363.23;13.59;29.12;0.631
127.12;17.25;4.53;117.21;1396.4;1420.89;179.34;161.98;228.16;1373.92;13.72;29.02;0.75
126.21;9.51;4.45;117.21;1401.82;1426.47;185.85;164.77;225.37;1378.11;13.75;28.97;0.7245
125.87;9.75;5.15;117.35;1382.14;1414.69;179.34;157.64;224.6;1388.34;13.8;28.94;0.478
127.21;17.25;4.57;117.23;1395.47;1421.82;180.27;162.44;225.22;1382.91;13.8;28.92;0.75
127.1;16.85;4.48;117.26;1396.4;1422.75;176.55;164.92;225.53;1417.48;13.98;28.75;0.7245
126.1;9.43;4.39;117.26;1401.2;1426.16;182.59;167.25;226.61;1418.72;13.93;28.8;0.7245
126.16;9.59;4.48;117.27;1401.82;1427.55;176.55;164.61;225.53;1386.79;13.75;28.99;0.699
127.25;17.25;4.5;117.24;1398.72;1426.62;174.22;162.44;228.16;1391.44;13.76;28.97;0.7415
127.21;17.25;4.59;117.26;1396.09;1421.51;176.55;159.34;225.37;1389.27;13.8;28.94;0.75
127.01;17.01;4.43;117.21;1396.86;1423.21;180.73;165.39;226.15;1402.13;13.89;28.83;0.58
127.01;17.25;4.48;117.26;1400.58;1422.9;182.59;164.3;229.87;1372.99;13.73;29;0.7415
127.15;17.01;4.39;117.24;1399.5;1421.2;184.45;166.32;225.06;1450.18;14;28.74;0.495
126.37;11.45;4.45;117.23;1402.6;1426.62;181.66;167.25;227.54;1416.39;13.89;28.83;0.7245
127.11;17.25;4.65;117.24;1395.78;1420.11;173.76;159.34;228.32;1351.45;13.67;29.06;0.7245
127.19;17.25;4.54;117.21;1396.71;1422.44;174.22;162.91;226.61;1372.68;13.73;29;0.75
126.36;9.43;4.45;117.21;1405.54;1430.65;178.41;165.08;224.91;1385.39;13.8;28.92;0.7075
126.36;9.67;4.5;117.23;1398.88;1423.52;185.38;161.82;224.91;1389.27;13.8;28.92;0.716
127.1;17.25;4.57;117.21;1394.38;1417.48;186.78;161.2;227.23;1381.83;13.84;28.88;0.7075
127.01;17.09;4.45;117.2;1396.4;1422.9;188.17;165.08;224.91;1411.28;13.86;28.86;0.716
126.27;9.43;4.51;117.24;1406.94;1430.34;175.15;163.37;225.53;1388.34;13.78;28.94;0.5715
127.07;17.25;4.63;117.21;1396.71;1420.89;176.08;158.57;224.6;1374.54;13.72;29.02;0.7075
126.26;9.43;4.4;117.24;1406.32;1429.26;186.78;166.16;225.99;1421.04;13.95;28.78;0.682
126.19;9.43;4.4;117.21;1400.12;1425.23;182.59;166.32;225.06;1437.01;13.95;28.77;0.6905
127.21;17.25;4.67;117.24;1395.78;1420.42;174.69;158.41;225.37;1358.11;13.64;29.08;0.733
126.28;9.59;4.4;117.2;1402.6;1427.86;190.03;170.35;225.37;1433.44;13.92;28.81;0.6905
127.25;17.25;4.56;117.26;1396.4;1419.18;179.8;161.82;226.92;1375.32;13.73;29;0.7245
126.28;9.43;4.4;117.23;1404.3;1425.54;185.85;166.78;225.68;1421.35;13.9;28.83;0.75
